================================================================================
功能性隐藏指令归类统计报告 (细粒度 Opcode)
================================================================================

总处理/确认隐藏指令数: 17,902,989
Type A (完全未定义): 8,654,125
Type B (格式不符): 9,248,864

--------------------------------------------------------------------------------
Opcode 归类结果 (已忽略条件码):
唯一 Opcode 数量: 3,342
--------------------------------------------------------------------------------

Opcode       | Instruction Name                                             | Count
0x00BA684A | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BA8840 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BA8842 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BA8848 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BA884A | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BA9840 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BA9842 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BA9848 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BA984A | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BAB840 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BAB842 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BAB848 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BAB84A | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BAD840 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BAD842 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BAD848 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BAD84A | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BAE840 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BAE842 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BAE848 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BAE84A | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BB2840 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BB2842 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BB2848 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BB284A | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BB4840 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BB4842 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BB4848 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BB484A | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BB5840 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BB5842 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BB5848 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BB584A | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BB7840 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BB7842 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BB7848 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BB784A | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BB9840 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BB9842 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BB9848 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BB984A | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BBA840 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BBA842 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BBA848 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BBA84A | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BBC840 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BBC842 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BBC848 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BBC84A | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BBE840 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BBE842 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BBE848 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BBE84A | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BBF840 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BBF842 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BBF848 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00BBF84A | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FA2840 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FA2842 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FA2848 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FA284A | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FA4840 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FA4842 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FA4848 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FA484A | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FA5840 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FA5842 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FA5848 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FA584A | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FA7840 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FA7842 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FA7848 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FA784A | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FA9840 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FA9842 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FA9848 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FA984A | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FAA840 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FAA842 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FAA848 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FAA84A | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FAC840 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FAC842 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FAC848 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FAC84A | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FAE840 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FAE842 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FAE848 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FAE84A | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FAF840 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FAF842 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FAF848 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FAF84A | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FB2840 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FB2842 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FB2848 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FB284A | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FB4840 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FB4842 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FB4848 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FB484A | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FB6840 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FB6842 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FB6848 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FB684A | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FB7840 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FB7842 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FB7848 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FB784A | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FB9840 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FB9842 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FB9848 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FB984A | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FBB840 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FBB842 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FBB848 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FBB84A | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FBC840 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FBC842 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FBC848 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FBC84A | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FBE840 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FBE842 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FBE848 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FBE84A | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FB3840 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FB3842 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FB3848 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FB384A | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FB5840 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FB5842 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FB5848 | VCVT (between floating-point and fixed-point, floating-point) | 320
0x00FB584A | VCVT (between floating-point and fixed-point, floating-point) | 320
