[0x2069bb, 0x2069bc]
[0x4e8d79b, 0x4e8d79c]
[0x4e96e55, 0x4e96e56]
[0x4e973b6, 0x4e973b7]
[0x4e9de67, 0x4e9de69]
[0x4e9de6f, 0x4e9de70]
[0x4e9de7d, 0x4e9de7e]
[0x4e9de81, 0x4e9de82]
[0x4e9ea2d, 0x4e9ea2e]
[0x4ea0a3e, 0x4ea0a40]
[0x4ea1002, 0x4ea1003]
[0x4ea1005, 0x4ea1006]
[0x4ea1a3d, 0x4ea1a3e]
[0x4ea2033, 0x4ea2034]
[0x4ea573a, 0x4ea573c]
[0x4eaa2d8, 0x4eaa2d9]
[0x4eab7ef, 0x4eab7f0]
[0x4eab7fb, 0x4eab7fc]
[0x4ead531, 0x4ead532]
[0x4eb450a, 0x4eb450b]
[0x4eb6bc7, 0x4eb6bc8]
[0x4ebb13f, 0x4ebb140]
[0x4ebb142, 0x4ebb143]
[0x4ebe045, 0x4ebe046]
[0x4ebe050, 0x4ebe052]
[0x4ebe054, 0x4ebe055]
[0x4ec02fa, 0x4ec02fb]
[0x4ec02fe, 0x4ec02ff]
[0x4ec16c4, 0x4ec16c5]
[0x4ec16cc, 0x4ec16cd]
[0x4ec16d8, 0x4ec16d9]
[0x4ec2bb1, 0x4ec2bb2]
[0x4ec5fa5, 0x4ec5fa6]
[0x4ecd59b, 0x4ecd59c]
[0x4ece331, 0x4ece332]
[0x4ecf52f, 0x4ecf530]
[0x4ed0acd, 0x4ed0ace]
[0x4ed1ab3, 0x4ed1ab4]
[0x4ed7d60, 0x4ed7d61]
[0x4ed954c, 0x4ed954d]
[0x4ede88f, 0x4ede890]
[0x4ee1317, 0x4ee1318]
[0x4ee3cd9, 0x4ee3cda]
[0x4ee60c4, 0x4ee60c5]
[0x4eeb74f, 0x4eeb750]
[0x4eec5a7, 0x4eec5a8]
[0x4eeed53, 0x4eeed54]
[0x4ef26a0, 0x4ef26a1]
[0x4ef2d08, 0x4ef2d09]
[0x4ef7fd2, 0x4ef7fd3]
[0x4ef95ea, 0x4ef95eb]
[0x4ef9f9c, 0x4ef9f9d]
[0x4ef9fef, 0x4ef9ff0]
[0x4f004e6, 0x4f004e7]
[0x4f02aa1, 0x4f02aa2]
[0x4f030ee, 0x4f030ef]
[0x4f031f1, 0x4f031f2]
[0x4f0382f, 0x4f03830]
[0x4f0d2ae, 0x4f0d2af]
[0x4f0ffeb, 0x4f0ffec]
[0x4f102c9, 0x4f102ca]
[0x4f114ef, 0x4f114f0]
[0x4f15052, 0x4f15053]
[0x4f15e0e, 0x4f15e0f]
[0x4f177ae, 0x4f177af]
[0x4f1a9bc, 0x4f1a9bd]
[0x4f1af5c, 0x4f1af5d]
[0x4f1b695, 0x4f1b696]
[0x4f1d234, 0x4f1d235]
[0x4f1e337, 0x4f1e338]
[0x4f23172, 0x4f23173]
[0x4f24911, 0x4f24912]
[0x4f258a2, 0x4f258a3]
[0x4f2bdfe, 0x4f2bdff]
[0x4f2be18, 0x4f2be19]
[0x4f2cf0e, 0x4f2cf0f]
[0x4f2ecb0, 0x4f2ecb1]
[0x4f315a8, 0x4f315a9]
[0x4f31d3a, 0x4f31d3b]
[0x4f370ed, 0x4f370ee]
[0x4f370f7, 0x4f370f8]
[0x4f3b0c1, 0x4f3b0c2]
[0x4f3be54, 0x4f3be55]
[0x4f3bfab, 0x4f3bfac]
[0x4f44bbe, 0x4f44bbf]
[0x4f44bf6, 0x4f44bf7]
[0x4f44ec9, 0x4f44eca]
[0x4f44f05, 0x4f44f06]
[0x4f44f5b, 0x4f44f5c]
[0x4f45467, 0x4f45468]
[0x4f46707, 0x4f46708]
[0x4f46a57, 0x4f46a58]
[0x4f46b41, 0x4f46b42]
[0x4f46b82, 0x4f46b83]
[0x4f46b99, 0x4f46b9a]
[0x4f46fc7, 0x4f46fc8]
[0x4f4731b, 0x4f4731c]
[0x4f4779c, 0x4f4779d]
[0x4f47868, 0x4f47869]
[0x4f478bc, 0x4f478bd]
[0x4f478db, 0x4f478dc]
[0x4f47b87, 0x4f47b88]
[0x4f47bd6, 0x4f47bd7]
[0x4f47c17, 0x4f47c18]
[0x4f47cd0, 0x4f47cd1]
[0x4f47e0a, 0x4f47e0b]
[0x4f47e8d, 0x4f47e8e]
[0x4f47f2a, 0x4f47f2b]
[0x4f481e8, 0x4f481e9]
[0x4f48248, 0x4f48249]
[0x4f482dd, 0x4f482de]
[0x4f48595, 0x4f48596]
[0x4f48720, 0x4f48721]
[0x4f48767, 0x4f48768]
[0x4f48d0c, 0x4f48d0d]
[0x4f48dc2, 0x4f48dc3]
[0x4f48e03, 0x4f48e04]
[0x4f49347, 0x4f49348]
[0x4f493f6, 0x4f493f7]
[0x4f49667, 0x4f49668]
[0x4f49777, 0x4f49778]
[0x4f49bbd, 0x4f49bbe]
[0x4f49d46, 0x4f49d47]
[0x4f4a039, 0x4f4a03a]
[0x4f4a15a, 0x4f4a15b]
[0x4f4a169, 0x4f4a16a]
[0x4f4a380, 0x4f4a381]
[0x4f4a457, 0x4f4a458]
[0x4f4a465, 0x4f4a466]
[0x4f4a685, 0x4f4a686]
[0x4f4a83f, 0x4f4a840]
[0x4f4a899, 0x4f4a89a]
[0x4f4a9f9, 0x4f4a9fa]
[0x4f4ad2f, 0x4f4ad30]
[0x4f4ad7a, 0x4f4ad7b]
[0x4f4adfc, 0x4f4adfd]
[0x4f4ae5f, 0x4f4ae60]
[0x4f4af0a, 0x4f4af0b]
[0x4f4b091, 0x4f4b092]
[0x4f4b3e9, 0x4f4b3ea]
[0x4f4b6f0, 0x4f4b6f1]
[0x4f4e234, 0x4f4e235]
[0x4f4e241, 0x4f4e242]
[0x4f525b1, 0x4f525b2]
[0x4f53cf6, 0x4f53cf7]
[0x4f5584e, 0x4f5584f]
[0x4f57ac0, 0x4f57ac1]
[0x4f59265, 0x4f59266]
[0x4f59269, 0x4f5926a]
[0x4f5926c, 0x4f5926d]
[0x4f59279, 0x4f5927a]
[0x4f5d9c7, 0x4f5d9c8]
[0x4f5f09a, 0x4f5f09b]
[0x4f5f71d, 0x4f5f71e]
[0x4f6011e, 0x4f6011f]
[0x4f6704e, 0x4f6704f]
[0x4f6b026, 0x4f6b027]
[0x4f6be1c, 0x4f6be1d]
[0x4f6be20, 0x4f6be21]
[0x4f6dc86, 0x4f6dc87]
[0x4f6ebe2, 0x4f6ebe4]
[0x4f6ebee, 0x4f6ebef]
[0x4f6ebf2, 0x4f6ebf3]
[0x4f6f0c8, 0x4f6f0c9]
[0x4f70170, 0x4f70171]
[0x4f72019, 0x4f7201a]
[0x4f72024, 0x4f72025]
[0x4f7202d, 0x4f7202e]
[0x4f72031, 0x4f72032]
[0x4f72034, 0x4f72035]
[0x4f72cad, 0x4f72cae]
[0x4f73277, 0x4f73278]
[0x4f73c8e, 0x4f73c8f]
[0x4f73cf7, 0x4f73cf8]
[0x4f73d5c, 0x4f73d5d]
[0x4f758f2, 0x4f758f3]
[0x4f7a0d1, 0x4f7a0d2]
[0x4f7c8d6, 0x4f7c8d7]
[0x4f7df09, 0x4f7df0b]
[0x4f805ac, 0x4f805ad]
[0x4f8479a, 0x4f8479b]
[0x4f8479d, 0x4f8479f]
[0x4f847a2, 0x4f847a3]
[0x4f85e25, 0x4f85e27]
[0x4f867b6, 0x4f867b7]
[0x4f88dec, 0x4f88ded]
[0x4f8b059, 0x4f8b05a]
[0x4f8b05d, 0x4f8b05e]
[0x4f8c134, 0x4f8c135]
[0x4f8d640, 0x4f8d641]
[0x4f8f5d4, 0x4f8f5d5]
[0x4f901fb, 0x4f901fc]
[0x4f9689c, 0x4f9689d]
[0x4f970db, 0x4f970dc]
[0x4f9a583, 0x4f9a584]
[0x4f9ae23, 0x4f9ae24]
[0x4f9b481, 0x4f9b482]
[0x4f9dbba, 0x4f9dbbb]
[0x4f9dbc3, 0x4f9dbc4]
[0x4f9dbd4, 0x4f9dbd5]
[0x4f9edc4, 0x4f9edc5]
[0x4fa05fa, 0x4fa05fb]
[0x4fa0b3b, 0x4fa0b3c]
[0x4fa0b3f, 0x4fa0b40]
[0x4fa0b43, 0x4fa0b44]
[0x4fa0b47, 0x4fa0b48]
[0x4fa582c, 0x4fa582d]
[0x4fa5fb8, 0x4fa5fb9]
[0x4fa72a0, 0x4fa72a1]
[0x4fa72a7, 0x4fa72a8]
[0x4fb0ead, 0x4fb0eae]
[0x4fb1908, 0x4fb1909]
[0x4fb3222, 0x4fb3223]
[0x4fb4c1c, 0x4fb4c1d]
[0x4fb4c2c, 0x4fb4c2d]
[0x4fb543d, 0x4fb543e]
[0x4fb5441, 0x4fb5443]
[0x4fb6c67, 0x4fb6c68]
[0x4fb7ad0, 0x4fb7ad1]
[0x4fb7ad5, 0x4fb7ad6]
[0x4fb7ad9, 0x4fb7ada]
[0x4fbaf99, 0x4fbaf9a]
[0x4fbbbca, 0x4fbbbcb]
[0x4fbca3d, 0x4fbca3e]
[0x4fbcadc, 0x4fbcadd]
[0x4fc1dc0, 0x4fc1dc1]
[0x4fc3d81, 0x4fc3d82]
[0x4fc3d91, 0x4fc3d92]
[0x4fc3da3, 0x4fc3da4]
[0x4fc3da7, 0x4fc3da8]
[0x4fc3db1, 0x4fc3db2]
[0x4fc4308, 0x4fc4309]
[0x4fcb1ae, 0x4fcb1af]
[0x4fcdff0, 0x4fcdff1]
[0x4fd4e39, 0x4fd4e3a]
[0x4fd578e, 0x4fd578f]
[0x4fd5f68, 0x4fd5f69]
[0x4fd7117, 0x4fd7118]
[0x4fd73f7, 0x4fd73f8]
[0x4fd7e0a, 0x4fd7e0b]
[0x4fdb3d0, 0x4fdb3d1]
[0x4fdb618, 0x4fdb619]
[0x4fdd028, 0x4fdd029]
[0x4fddb07, 0x4fddb08]
[0x4fddb96, 0x4fddb97]
[0x4fddbe4, 0x4fddbe5]
[0x4fddd73, 0x4fddd74]
[0x4fddd8f, 0x4fddd90]
[0x4fea8f8, 0x4fea8f9]
[0x4feaa77, 0x4feaa78]
[0x4fee0b1, 0x4fee0b2]
[0x4ff79ee, 0x4ff79ef]
[0x4ff881d, 0x4ff881e]
[0x4ff8f13, 0x4ff8f14]
[0x4ffb407, 0x4ffb408]
[0x4ffb410, 0x4ffb412]
[0x4ffbb37, 0x4ffbb38]
[0x4ffbb3b, 0x4ffbb3c]
[0x4ffbb43, 0x4ffbb44]
[0x5bf34c0, 0x5bf34c1]
[0x5bf7e62, 0x5bf7e63]
[0x5bf81bc, 0x5bf81bd]
[0x5bf952a, 0x5bf952b]
[0x5bfb1be, 0x5bfb1bf]
[0x5ff2ea0, 0x5ff2ea1]
[0x5ff7cb9, 0x5ff7cba]
[0x5ffa89e, 0x5ffa89f]
[0x7a170d3, 0x7a170d4]
[0x7a1d252, 0x7a1d253]
[0x7b08253, 0x7b08254]
[0x7b763d6, 0x7b763d7]
[0x7f21554, 0x7f21555]
[0x7ff1050, 0x7ff1051]
[0xc20acba, 0xc20acbb]
[0xc21166c, 0xc21166d]
[0xc21628a, 0xc21628b]
[0xc21a271, 0xc21a272]
[0xc2233e3, 0xc2233e4]
[0xc22629b, 0xc22629c]
[0xc226f23, 0xc226f24]
[0xc22b7df, 0xc22b7e0]
[0xc23a78e, 0xc23a78f]
[0xc23c3b0, 0xc23c3b1]
[0xc241486, 0xc241487]
[0xc244fb2, 0xc244fb3]
[0xc24dd3f, 0xc24dd40]
[0xc24de95, 0xc24de96]
[0xc266c4b, 0xc266c4c]
[0xc2671ca, 0xc2671cb]
[0xc272fdb, 0xc272fdc]
[0xc27b21f, 0xc27b220]
[0xc281df5, 0xc281df6]
[0xc286c20, 0xc286c21]
[0xc2a30f7, 0xc2a30f8]
[0xc2b5cf5, 0xc2b5cf6]
[0xc2bb321, 0xc2bb322]
[0xc2bf40f, 0xc2bf410]
[0xc2c1e7d, 0xc2c1e7e]
[0xc2c419b, 0xc2c419c]
[0xc2c7c5e, 0xc2c7c5f]
[0xc2dd08f, 0xc2dd090]
[0xc2e232f, 0xc2e2330]
[0xc2e868b, 0xc2e868c]
[0xc2f1355, 0xc2f1356]
[0xc2f2cb1, 0xc2f2cb2]
[0xc3050a7, 0xc3050a8]
[0xc30e416, 0xc30e417]
[0xc31ce68, 0xc31ce69]
[0xc323d5b, 0xc323d5c]
[0xc330caf, 0xc330cb0]
[0xc330eef, 0xc330ef0]
[0xc340036, 0xc340037]
[0xc36681c, 0xc36681d]
[0xc37cc10, 0xc37cc11]
[0xc37dd9e, 0xc37dd9f]
[0xc38e0c4, 0xc38e0c5]
[0xc38e87b, 0xc38e87c]
[0xc397c95, 0xc397c96]
[0xc39f8c2, 0xc39f8c3]
[0xc3aa3f5, 0xc3aa3f6]
[0xc3ac25d, 0xc3ac25e]
[0xc3af05a, 0xc3af05b]
[0xc3b2ca8, 0xc3b2ca9]
[0xc3bbfd2, 0xc3bbfd3]
[0xc3bf4a3, 0xc3bf4a4]
[0xc3bfc29, 0xc3bfc2a]
[0xc3c30cb, 0xc3c30cc]
[0xc3c42ca, 0xc3c42cb]
[0xc3c5cbb, 0xc3c5cbc]
[0xc3dc7c4, 0xc3dc7c5]
[0xc3e9e27, 0xc3e9e28]
[0xc3f821e, 0xc3f821f]
[0xc3f868f, 0xc3f8690]
[0xc41a843, 0xc41a844]
[0xc41e071, 0xc41e072]
[0xc42e307, 0xc42e308]
[0xc43316d, 0xc43316e]
[0xc43a404, 0xc43a405]
[0xc43f5aa, 0xc43f5ab]
[0xc4441cc, 0xc4441cd]
[0xc4566ef, 0xc4566f0]
[0xc46f4cb, 0xc46f4cc]
[0xc46fd97, 0xc46fd98]
[0xc47ec6d, 0xc47ec6e]
[0xc48e64f, 0xc48e650]
[0xc49329f, 0xc4932a0]
[0xc4960be, 0xc4960bf]
[0xc49f0b7, 0xc49f0b8]
[0xc49f46f, 0xc49f470]
[0xc4cf345, 0xc4cf346]
[0xc4dd596, 0xc4dd597]
[0xc4e22f9, 0xc4e22fa]
[0xc4e3720, 0xc4e3721]
[0xc4ed7b1, 0xc4ed7b2]
[0xc4f109c, 0xc4f109d]
[0xc4fcc4e, 0xc4fcc4f]
[0xc508c56, 0xc508c57]
[0xc51443b, 0xc51443c]
[0xc52f63e, 0xc52f63f]
[0xc5498e3, 0xc5498e4]
[0xc569397, 0xc569398]
[0xc572ce4, 0xc572ce5]
[0xc5850e4, 0xc5850e5]
[0xc58a544, 0xc58a545]
[0xc58f3c2, 0xc58f3c3]
[0xc5af277, 0xc5af278]
[0xc5b23aa, 0xc5b23ab]
[0xc5bcdb3, 0xc5bcdb4]
[0xc5cb09e, 0xc5cb09f]
[0xc5d0070, 0xc5d0071]
[0xc5d28d2, 0xc5d28d3]
[0xc5ef87f, 0xc5ef880]
[0xc5f78e1, 0xc5f78e2]
[0xc60ac54, 0xc60ac55]
[0xc61773e, 0xc61773f]
[0xc63616c, 0xc63616d]
[0xc64c743, 0xc64c744]
[0xc664de2, 0xc664de3]
[0xc6670a4, 0xc6670a5]
[0xc669dfb, 0xc669dfc]
[0xc66fe9f, 0xc66fea0]
[0xc677630, 0xc677631]
[0xc67c4f5, 0xc67c4f6]
[0xc67f56c, 0xc67f56d]
[0xc6a1fac, 0xc6a1fad]
[0xc6c4163, 0xc6c4164]
[0xc6d6149, 0xc6d614a]
[0xc6d64eb, 0xc6d64ec]
[0xc6d7dd3, 0xc6d7dd4]
[0xc6e837f, 0xc6e8380]
[0xc6ff350, 0xc6ff351]
[0xc70382a, 0xc70382b]
[0xc70e792, 0xc70e793]
[0xc7124b0, 0xc7124b1]
[0xc727e4e, 0xc727e4f]
[0xc72925c, 0xc72925d]
[0xc7354e6, 0xc7354e7]
[0xc744ff0, 0xc744ff1]
[0xc747390, 0xc747391]
[0xc75bf37, 0xc75bf38]
[0xc762332, 0xc762333]
[0xc766c39, 0xc766c3a]
[0xc777856, 0xc777857]
[0xc7810b5, 0xc7810b6]
[0xc789dc8, 0xc789dc9]
[0xc7a288e, 0xc7a288f]
[0xc7b407b, 0xc7b407c]
[0xc7caef9, 0xc7caefa]
[0xc7d0872, 0xc7d0873]
[0xc7ddee3, 0xc7ddee4]
[0xc7dee6b, 0xc7dee6c]
[0xc7dfc5c, 0xc7dfc5d]
[0xc7f57d7, 0xc7f57d8]
[0xc7f9249, 0xc7f924a]
[0xc8091f9, 0xc8091fa]
[0xc80b07a, 0xc80b07b]
[0xc8105d3, 0xc8105d4]
[0xc8134e2, 0xc8134e3]
[0xc816ef1, 0xc816ef2]
[0xc821d99, 0xc821d9a]
[0xc83a88e, 0xc83a88f]
[0xc83f651, 0xc83f652]
[0xc849762, 0xc849763]
[0xc85139b, 0xc85139c]
[0xc8536e8, 0xc8536e9]
[0xc854740, 0xc854741]
[0xc8562da, 0xc8562db]
[0xc85a557, 0xc85a558]
[0xc85b12f, 0xc85b130]
[0xc8681a0, 0xc8681a1]
[0xc8767b6, 0xc8767b7]
[0xc87a6e3, 0xc87a6e4]
[0xc896863, 0xc896864]
[0xc89ad3a, 0xc89ad3b]
[0xc89e7f6, 0xc89e7f7]
[0xc89ee5f, 0xc89ee60]
[0xc8a03f7, 0xc8a03f8]
[0xc8a4610, 0xc8a4611]
[0xc8a6da7, 0xc8a6da8]
[0xc8aa284, 0xc8aa285]
[0xc8ac763, 0xc8ac764]
[0xc8acd6b, 0xc8acd6c]
[0xc8b85d9, 0xc8b85da]
[0xc8c5d5e, 0xc8c5d5f]
[0xc8c6e73, 0xc8c6e74]
[0xc8cc3df, 0xc8cc3e0]
[0xc8d1173, 0xc8d1174]
[0xc8d6369, 0xc8d636a]
[0xc8d9647, 0xc8d9648]
[0xc8e115f, 0xc8e1160]
[0xc91e7f1, 0xc91e7f2]
[0xc926f9d, 0xc926f9e]
[0xc942496, 0xc942497]
[0xc94529d, 0xc94529e]
[0xc947a0a, 0xc947a0b]
[0xc963000, 0xc963001]
[0xc965c57, 0xc965c58]
[0xc971510, 0xc971511]
[0xc97f8c3, 0xc97f8c4]
[0xc982770, 0xc982771]
[0xc9883b2, 0xc9883b3]
[0xc997f4d, 0xc997f4e]
[0xc9aa4eb, 0xc9aa4ec]
[0xc9b079c, 0xc9b079d]
[0xc9b468c, 0xc9b468d]
[0xc9bf4a1, 0xc9bf4a2]
[0xc9d0396, 0xc9d0397]
[0xc9d72c4, 0xc9d72c5]
[0xc9db6d9, 0xc9db6da]
[0xc9dc4a9, 0xc9dc4aa]
[0xc9eb2e3, 0xc9eb2e4]
[0xc9f776c, 0xc9f776d]
[0xc9f9270, 0xc9f9271]
[0xca07514, 0xca07515]
[0xca0d5ab, 0xca0d5ac]
[0xca18111, 0xca18112]
[0xca24f17, 0xca24f18]
[0xca3138c, 0xca3138d]
[0xca32428, 0xca32429]
[0xca4349b, 0xca4349c]
[0xca54c17, 0xca54c18]
[0xca59425, 0xca59426]
[0xca6a3df, 0xca6a3e0]
[0xca80138, 0xca80139]
[0xca83255, 0xca83256]
[0xca8329f, 0xca832a0]
[0xca8929e, 0xca8929f]
[0xcaa927a, 0xcaa927b]
[0xcab2cc7, 0xcab2cc8]
[0xcab9792, 0xcab9793]
[0xcac3780, 0xcac3781]
[0xcaf1d49, 0xcaf1d4a]
[0xcaf77b2, 0xcaf77b3]
[0xcafa451, 0xcafa452]
[0xcafed9b, 0xcafed9c]
[0xcb043db, 0xcb043dc]
[0xcb05cf7, 0xcb05cf8]
[0xcb1476a, 0xcb1476b]
[0xcb1a1ec, 0xcb1a1ed]
[0xcb20f05, 0xcb20f06]
[0xcb3507b, 0xcb3507c]
[0xcb3b49d, 0xcb3b49e]
[0xcb4bcdb, 0xcb4bcdc]
[0xcb510ab, 0xcb510ac]
[0xcb5275b, 0xcb5275c]
[0xcb54e55, 0xcb54e56]
[0xcb6b8ff, 0xcb6b900]
[0xcb6e106, 0xcb6e107]
[0xcb78460, 0xcb78461]
[0xcb92059, 0xcb9205a]
[0xcb9d716, 0xcb9d717]
[0xcb9fd73, 0xcb9fd74]
[0xcbaa774, 0xcbaa775]
[0xcbac65f, 0xcbac660]
[0xcbb5859, 0xcbb585a]
[0xcbc804a, 0xcbc804b]
[0xcbd118d, 0xcbd118e]
[0xcbe3438, 0xcbe3439]
[0xcbea820, 0xcbea821]
[0xcbef60d, 0xcbef60e]
[0xcbf3f29, 0xcbf3f2a]
[0xcbf61f7, 0xcbf61f8]
[0xcbfdde2, 0xcbfdde3]
[0xcbfde51, 0xcbfde52]
[0xcc038e7, 0xcc038e8]
[0xcc2a3fc, 0xcc2a3fd]
[0xcc4f647, 0xcc4f648]
[0xcc5977a, 0xcc5977b]
[0xcc5c525, 0xcc5c526]
[0xcc6e65a, 0xcc6e65b]
[0xcc70585, 0xcc70586]
[0xcc72dcf, 0xcc72dd0]
[0xcc857b0, 0xcc857b1]
[0xcc87fba, 0xcc87fbb]
[0xcc912b9, 0xcc912ba]
[0xcc97d50, 0xcc97d51]
[0xcc99cb4, 0xcc99cb5]
[0xcc9c608, 0xcc9c609]
[0xcca25eb, 0xcca25ec]
[0xccb4d08, 0xccb4d09]
[0xccb78e3, 0xccb78e4]
[0xccb9ff1, 0xccb9ff2]
[0xccbbd9b, 0xccbbd9c]
[0xccd23e4, 0xccd23e5]
[0xccd2c46, 0xccd2c47]
[0xccd8f36, 0xccd8f37]
[0xcceb3f8, 0xcceb3f9]
[0xccfa620, 0xccfa621]
[0xccfdd86, 0xccfdd87]
[0xcd03751, 0xcd03752]
[0xcd23c63, 0xcd23c64]
[0xcd268ef, 0xcd268f0]
[0xcd2c0fe, 0xcd2c0ff]
[0xcd43801, 0xcd43802]
[0xcd498fe, 0xcd498ff]
[0xcd50f2e, 0xcd50f2f]
[0xcd64e95, 0xcd64e96]
[0xcd68c13, 0xcd68c14]
[0xcd6e8ae, 0xcd6e8af]
[0xcd722e0, 0xcd722e1]
[0xcd78593, 0xcd78594]
[0xcd7d5ee, 0xcd7d5ef]
[0xcd92744, 0xcd92745]
[0xcda1d7d, 0xcda1d7e]
[0xcdb07f1, 0xcdb07f2]
[0xcdb34b2, 0xcdb34b3]
[0xcdc4cc7, 0xcdc4cc8]
[0xcdeacd8, 0xcdeacd9]
[0xcdeb0fe, 0xcdeb0ff]
[0xcdf3043, 0xcdf3044]
[0xcdf3632, 0xcdf3633]
[0xcdfa4e3, 0xcdfa4e4]
[0xcdfb019, 0xcdfb01a]
[0xce0b125, 0xce0b126]
[0xce17d5a, 0xce17d5b]
[0xce25f5d, 0xce25f5e]
[0xce310bf, 0xce310c0]
[0xce32c57, 0xce32c58]
[0xce3833a, 0xce3833b]
[0xce41c08, 0xce41c09]
[0xce41cd8, 0xce41cd9]
[0xce43df7, 0xce43df8]
[0xce6156c, 0xce6156d]
[0xce65818, 0xce65819]
[0xce73081, 0xce73082]
[0xce845ef, 0xce845f0]
[0xce966ce, 0xce966cf]
[0xce9b35f, 0xce9b360]
[0xcea21cb, 0xcea21cc]
[0xceb5e08, 0xceb5e09]
[0xceb755d, 0xceb755e]
[0xcecffcc, 0xcecffcd]
[0xced3225, 0xced3226]
[0xced883f, 0xced8840]
[0xcee1317, 0xcee1318]
[0xcee23ec, 0xcee23ed]
[0xcee5d7b, 0xcee5d7c]
[0xceeb5de, 0xceeb5df]
[0xcef55a1, 0xcef55a2]
[0xcf05554, 0xcf05555]
[0xcf0b521, 0xcf0b522]
[0xcf200f2, 0xcf200f3]
[0xcf2500c, 0xcf2500d]
[0xcf43f8b, 0xcf43f8c]
[0xcf47dcf, 0xcf47dd0]
[0xcf4f183, 0xcf4f184]
[0xcf5c15a, 0xcf5c15b]
[0xcf5e869, 0xcf5e86a]
[0xcf87da0, 0xcf87da1]
[0xcf8f417, 0xcf8f418]
[0xcf9cfde, 0xcf9cfdf]
[0xcfa0461, 0xcfa0462]
[0xcfa56a0, 0xcfa56a1]
[0xcfa5c22, 0xcfa5c23]
[0xcfa8319, 0xcfa831a]
[0xcfa8f67, 0xcfa8f68]
[0xcfa913e, 0xcfa913f]
[0xcfbb48a, 0xcfbb48b]
[0xcfc5ef6, 0xcfc5ef7]
[0xcfc7c87, 0xcfc7c88]
[0xcfd5feb, 0xcfd5fec]
[0xcfe2530, 0xcfe2531]
[0xcfe63da, 0xcfe63db]
[0xcfe7ec3, 0xcfe7ec4]
[0xcfe9121, 0xcfe9122]
[0xcff1e16, 0xcff1e17]
[0xcff2ced, 0xcff2cee]
[0xd0044d1, 0xd0044d2]
[0xd00a157, 0xd00a158]
[0xd0221c9, 0xd0221ca]
[0xd023d70, 0xd023d71]
[0xd03c2c3, 0xd03c2c4]
[0xd04986f, 0xd049870]
[0xd049c8d, 0xd049c8e]
[0xd04c667, 0xd04c668]
[0xd05a3e9, 0xd05a3ea]
[0xd05bede, 0xd05bedf]
[0xd061135, 0xd061136]
[0xd063f96, 0xd063f97]
[0xd06812b, 0xd06812c]
[0xd071224, 0xd071225]
[0xd07502b, 0xd07502c]
[0xd07c403, 0xd07c404]
[0xd07e6a7, 0xd07e6a8]
[0xd0858a3, 0xd0858a4]
[0xd090228, 0xd090229]
[0xd09162d, 0xd09162e]
[0xd09fe2c, 0xd09fe2d]
[0xd0b03de, 0xd0b03df]
[0xd0c1387, 0xd0c1388]
[0xd0ca5a3, 0xd0ca5a4]
[0xd0d1d93, 0xd0d1d94]
[0xd0d3d39, 0xd0d3d3a]
[0xd0d5f4c, 0xd0d5f4d]
[0xd0d95c0, 0xd0d95c1]
[0xd1232dc, 0xd1232dd]
[0xd12b896, 0xd12b897]
[0xd12d8b7, 0xd12d8b8]
[0xd1398a7, 0xd1398a8]
[0xd13a699, 0xd13a69a]
[0xd1570ab, 0xd1570ac]
[0xd157663, 0xd157664]
[0xd15acc5, 0xd15acc6]
[0xd15e3f9, 0xd15e3fa]
[0xd16a426, 0xd16a427]
[0xd16f26d, 0xd16f26e]
[0xd174123, 0xd174124]
[0xd176dc2, 0xd176dc3]
[0xd17bd7d, 0xd17bd7e]
[0xd18065b, 0xd18065c]
[0xd1861b5, 0xd1861b6]
[0xd19c4f3, 0xd19c4f4]
[0xd1a34ad, 0xd1a34ae]
[0xd1b1cda, 0xd1b1cdb]
[0xd1b6679, 0xd1b667a]
[0xd1b7636, 0xd1b7637]
[0xd1b7c06, 0xd1b7c07]
[0xd1c63be, 0xd1c63bf]
[0xd1dc485, 0xd1dc486]
[0xd1dfc54, 0xd1dfc55]
[0xd1ea43a, 0xd1ea43b]
[0xd1ec7fe, 0xd1ec7ff]
[0xd1f63e1, 0xd1f63e2]
[0xd20ee9c, 0xd20ee9d]
[0xd20ef14, 0xd20ef15]
[0xd2103fe, 0xd2103ff]
[0xd21114b, 0xd21114c]
[0xd212200, 0xd212201]
[0xd221785, 0xd221786]
[0xd2298ae, 0xd2298af]
[0xd232559, 0xd23255a]
[0xd23e25e, 0xd23e25f]
[0xd2427df, 0xd2427e0]
[0xd243c38, 0xd243c39]
[0xd24810c, 0xd24810d]
[0xd2674e6, 0xd2674e7]
[0xd267eb2, 0xd267eb3]
[0xd2811e1, 0xd2811e2]
[0xd283ced, 0xd283cee]
[0xd288d2d, 0xd288d2e]
[0xd29f1c5, 0xd29f1c6]
[0xd2a2d75, 0xd2a2d76]
[0xd2ad58e, 0xd2ad58f]
[0xd2b3821, 0xd2b3822]
[0xd2b6e20, 0xd2b6e21]
[0xd2be5c8, 0xd2be5c9]
[0xd2d9c70, 0xd2d9c71]
[0xd2e0dad, 0xd2e0dae]
[0xd2ebdef, 0xd2ebdf0]
[0xd2f215e, 0xd2f215f]
[0xd2fd0a9, 0xd2fd0aa]
[0xd3195ae, 0xd3195af]
[0xd31adb8, 0xd31adb9]
[0xd323446, 0xd323447]
[0xd329271, 0xd329272]
[0xd33c08c, 0xd33c08d]
[0xd33d121, 0xd33d122]
[0xd344095, 0xd344096]
